learning epoch:  1 ...
preds:  ['Conjunctions.Conjunction Expansion.Conjunctions.Conjunctions.', 'Contingency.Cause', 'Expansion. Conjunction.', 'Expansion. Confusion.', 'Temporal.Asquaral.Asquaral.Asquaral.Asquaral.A', 'Contingency.Purpose', 'comparison. similarity', 'Temporal.Attraction.astriral.asquaral.asquaral.as', 'Comparison.', 'Comparison.', 'Expansion.Convention', 'Contingency.Cause', 'Contingency.Cause', 'Contingency.Cause', 'expression.junction.expansion.Conjunction.expansion.expansion.expansion', 'Contingency. Padre. Contingency. Padre. Contingency. Padre.']  | target:  ['Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Contingency.Purpose', 'Comparison.Similarity', 'Temporal.Asynchronous', 'Comparison.Contrast', 'Comparison.Concession', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Conjunction', 'Contingency.Purpose']
preds:  ['Temporal.Astron', 'Expansion. Combination', 'Expansion.', 'Temporal.Asynchronous.', 'Expansion.Disjunction', 'Comparison. Concession.Construction.Construction.Construction.Construction.Construction', 'Contingency.Purpose', 'Expansion. Extantiation', 'Comparison.concert.Construction.Contribution.Construction.Construction.Cons', 'Comparison.', 'Comparison.Concession.', 'Contilency.Cause', 'Expansion.', 'comparison.', 'Temporal.Asynchronous.', 'Expansion. Conjunction.']  | target:  ['Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.GenExpansion', 'Temporal.Asynchronous', 'Expansion.Disjunction', 'Comparison.Concession', 'Contingency.Purpose', 'Expansion.Instantiation', 'Comparison.Concession', 'Comparison.Concession', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Conjunction', 'Comparison.Concession', 'Temporal.Asynchronous', 'Expansion.Conjunction']
preds:  ['Comparison. Comparison. Comparison. Comparison.', 'Temporal.Asasasasasasasasasasa', 'Consistency.Cause', 'Contingency.Case.Cass.Case.', 'Expansion.Contributional', 'Contingency.Cause', 'Comparison. Comparison.compression.compression.compression.compression.compression.compression.compression', 'Temporary.Asynchronous', 'Expansion.Conjunction:Conjunction:Conjunction.Conjunction:Conjunction:', 'Expansion.Conjunction', 'Expansion.GenExpansion', 'Contingency.Purpose', 'Contingency.Cause', 'Expansion.Disjunction', 'Expansion.', '           ']  | target:  ['Comparison.Concession', 'Temporal.Asynchronous', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Conjunction', 'Contingency.Cause', 'Comparison.Concession', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.GenExpansion', 'Contingency.Purpose', 'Contingency.Cause', 'Expansion.Disjunction', 'Expansion.GenExpansion', 'Contingency.Cause']
preds:  ['Temporal.', 'Contingency.', 'Contingency.Cause', 'Expansion.', 'Temporal.Astrial.Astual.astrial.astrial.', 'Comparison.', 'Temporal.Asser', 'Expansion.Conjunction', 'Contingency.', 'Expansion.', 'Concession of a syllable of a syllable of a sy', 'Comparison. Similarity.', 'Contingency.', 'Expansion. Expansion. Expansion. Expansion. Expansion. Expansion.', 'Comparison.', 'Contusion.Cause']  | target:  ['Temporal.Asynchronous', 'Contingency.Purpose', 'Contingency.Cause', 'Expansion.GenExpansion', 'Temporal.Asynchronous', 'Comparison.Contrast', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.GenExpansion', 'Comparison.Concession', 'Comparison.Similarity', 'Contingency.Condition', 'Expansion.GenExpansion', 'Comparison.Concession', 'Contingency.Cause']
preds:  ['Expansion.Instantiation.', 'Explanation.', 'Expansion. Constructural', 'Expansion.', 'Expansion. Generator.', 'Expansion. Conjunction.', 'Expansion.Conjunction', 'Comparison.Contrast', 'Comparison.', 'Comparison. Comparison.Converting. Comparison.Converting.Converting.Converting.Convert', 'Expansion. Gen Explosion', 'Contingency.Cause', 'Expansion.', 'Contings.Condition.Condition.Conditions.Conditions.', 'Ex-expansion.GenExpansion', 'com. com.         ']  | target:  ['Expansion.Instantiation', 'Expansion.GenExpansion', 'Expansion.Conjunction', 'Expansion.GenExpansion', 'Expansion.GenExpansion', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Contrast', 'Comparison.Concession', 'Comparison.Concession', 'Expansion.GenExpansion', 'Contingency.Cause', 'Expansion.Conjunction', 'Contingency.Condition', 'Expansion.GenExpansion', 'Comparison.Concession']
preds:  ['Contingency.Cake.', 'Comparison. Comparison. Comparison. Comparison. Comparison. Comparison. Comparison. Comparison. Comparison. Comparison. Comparison. Comparison.', 'Contingency.Convention.Conditional Contingency.Convention.Condition.Convention.Con', 'Expansion.GenExpansion', 'Contingency.', 'Contingency.', 'Comparison. Concession. Comparison.Concession. Comparison.Concession. Comparison.Concession. Comparison.Concession', 'Contingency.Cause', 'Contingency.', 'Contingency.Cause.Cause', 'In contrast, there is a difference between a pair of sex and a pair of sex', '           ', 'Temporal.Asynchronous.', '           ', 'Temporal. Synchronous.', 'Comparison.Concession']  | target:  ['Contingency.Cause', 'Comparison.Concession', 'Contingency.Condition', 'Expansion.GenExpansion', 'Contingency.Cause', 'Contingency.Condition', 'Comparison.Concession', 'Contingency.Cause', 'Contingency.Cause', 'Contingency.Cause', 'Comparison.Contrast', 'Contingency.Purpose', 'Temporal.Asynchronous', 'Comparison.Concession', 'Temporal.Synchronous', 'Comparison.Concession']
preds:  ['Contingency.', 'Contingency. Pursue.', 'Temporal.Asynchronous.', 'Comparison.', 'Temporal.Asynchronous', 'Symptoms of a heart attack.', "It's a good idea to eat a lot of food. It's a good idea to", 'Contingency.', 'Constanze.', 'Temporal.Asynchronous', 'Temporary.Assignments.Assignments.Assignments.Assignments.', 'Contingency.Purchase.', 'Contingency.Purple.Purpency.Purpency.Purpency.P', 'Expansion.Disjunction', 'Expansion.Conjunction', 'Expansion.Disjunction']  | target:  ['Contingency.Purpose', 'Contingency.Purpose', 'Temporal.Asynchronous', 'Comparison.Concession', 'Temporal.Asynchronous', 'Contingency.Cause', 'Contingency.Cause', 'Contingency.Cause', 'Contingency.Cause', 'Temporal.Asynchronous', 'Temporal.Asynchronous', 'Contingency.Purpose', 'Contingency.Purpose', 'Expansion.Disjunction', 'Expansion.Conjunction', 'Expansion.Disjunction']
preds:  ['a) b) c) d) d) d) d) d)', 'synchronous.', 'Conspiracy.Case.Case.Case.Case.', 'Temporal.Asynchronous', 'Expansion. Conjunction.', 'Expansion.gen Expansion', 'Expansion.Conjunction', 'Comparison.Concession.', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.', 'Comparison.Controverst. Comparison.Contrast.Contrast. Comparison.Contrast.', 'Expansion.GenExpansion', 'Comparison.', 'Contingency.Cause', 'Expansion.Conjunction']  | target:  ['Contingency.Purpose', 'Temporal.Synchronous', 'Contingency.Cause', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.GenExpansion', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Condition', 'Comparison.Contrast', 'Expansion.GenExpansion', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Conjunction']
preds:  ['Contingency.', 'Expansion.Conjunction', 'Contingency.', 'Expansion.Conjunction: Expansion.Conjunction: Expansion.Conjunction:', 'Confirmation is a joint statement between a member and a member of a member of a ', 'Comparison.', 'Expansion.Conjunction.', 'Expansion.Conjunction', 'Contingency.', 'Temporal.', 'Expansion.Conjunction', 'Expanse. Gen Expansion. Expansion. Expansion. Expansion. Expan', 'Comparison.Convention.com/Convention.com/Convention.com/Convention.com/Convention', 'Contingency.Cause', 'Contingency.', 'Expansion.Confrontation']  | target:  ['Contingency.Cause', 'Expansion.Conjunction', 'Contingency.Condition', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.GenExpansion', 'Comparison.Concession', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Conjunction']
preds:  ['Expansion.Conjunction', 'Contingency.', 'Temporal.Synchronous', 'Expansion. Instantiation', 'Temporal.', 'Contingency.Cause', 'Contingency.Cause', 'Contingency. Purpose.', 'Comparison. Contradiction.', 'Expansion.Conjunction', 'Contingency.Purpency.Purpose.Purpency.Purpose.', 'Temporal.Automation.Asynchronous.', 'Contingency.Cause', 'Expansion.Conjunction', 'Compartability. Comparison. Contrast. Comparison. Contrast. Comparison. Contrast. Comparison.', '.Asynchronous']  | target:  ['Expansion.Conjunction', 'Contingency.Purpose', 'Temporal.Synchronous', 'Expansion.Instantiation', 'Temporal.Asynchronous', 'Contingency.Cause', 'Contingency.Cause', 'Contingency.Purpose', 'Comparison.Contrast', 'Expansion.Conjunction', 'Contingency.Purpose', 'Temporal.Asynchronous', 'Contingency.Cause', 'Expansion.Conjunction', 'Comparison.Contrast', 'Temporal.Asynchronous']
preds:  ['Comparison.', 'Temporal.Asynchronous', 'Expansion.Partition.Partition.Partition.Partition.Partition.Partition.Partition', 'Expansion. Conjunction', 'Contingency. Conformity.', 'Comparison.', 'Temporal.Asynchronous', 'contingency.', 'Expansion.Contrasion.Contrasion.Contraction.Contraction.Contraction.', 'Expansion.Conjunction.Expansion.Conjunction.Conjunction.Expansion.', 'Temporal.Asc', 'Contingency.Cause', 'Expansion.Construction.', 'Comparison.Convention.Contribution.Contribution.Contribution.Contribution.Contribution', 'Comparison. Comparison.', 'Expansion.Conjunction.']  | target:  ['Comparison.Contrast', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Condition', 'Comparison.Concession', 'Temporal.Asynchronous', 'Contingency.Purpose', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Contingency.Cause', 'Expansion.Conjunction', 'Comparison.Concession', 'Comparison.Concession', 'Expansion.Conjunction']
preds:  ['Expansion.Conjunction', 'Expansion.', 'Comparison.', 'Expansion.Convention', 'Contingency.Conditions: Contingency.Condition: Contingency.Condition: Conting', 'Contingency.Condition. Contingency.Condition. Contingency.Condition.Condition.', 'Expansion.', 'Comparison.Construction.Construction.Construction. Comparison.Construction.Construction.', 'Contingency.Cause', 'Contingency', 'Contingency.', 'Temporal.Asynchronous.', 'Temporal.Asynchronous', 'Contination.Cause', 'Temporary.Asynchronous.Asynchronous.', 'Temporal.Asynchronous.']  | target:  ['Expansion.Conjunction', 'Expansion.GenExpansion', 'Comparison.Contrast', 'Expansion.Conjunction', 'Contingency.Condition', 'Contingency.Condition', 'Expansion.Conjunction', 'Comparison.Concession', 'Contingency.Cause', 'Contingency.Cause', 'Contingency.Condition', 'Temporal.Asynchronous', 'Temporal.Asynchronous', 'Contingency.Cause', 'Temporal.Asynchronous', 'Temporal.Asynchronous']
preds:  ['Expansion.', 'Expansion.Conjunction', 'Contingency.Condition', 'Contingency.Cause', 'Expansion.', 'Contingency.Cause', 'Contingency.', 'Contency.Cadulante.', 'Contingency.Condition', 'Expansion. Conjunction', 'Expansion.GenExpansion', 'Contingency.', 'Contingency.', 'Contingency.Cause', '.Consumption.Conjunction', 'Expansion.Conjunction']  | target:  ['Expansion.GenExpansion', 'Expansion.Conjunction', 'Contingency.Condition', 'Contingency.Cause', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Purpose', 'Contingency.Cause', 'Contingency.Condition', 'Expansion.Conjunction', 'Expansion.GenExpansion', 'Contingency.Condition', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction']
preds:  ['Temporary.', 'Temporal.Asynchronous', 'Expansion.', 'Temporal. Asynchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion. Instantiation', 'Expansion.', 'Temporal.Asynchronous', 'Contingency.Purpose.', 'Contingency.Cause', 'Temporal.', 'Comparison.Contrast', 'Expansion.Conjunction.', 'Contingency.', 'Temporal.Asynchronous.']  | target:  ['Temporal.Asynchronous', 'Temporal.Asynchronous', 'Expansion.GenExpansion', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Instantiation', 'Expansion.GenExpansion', 'Temporal.Asynchronous', 'Contingency.Purpose', 'Contingency.Cause', 'Temporal.Asynchronous', 'Comparison.Contrast', 'Expansion.Conjunction', 'Contingency.Cause', 'Temporal.Asynchronous']
preds:  ['Expansion.', 'Temporal.Asynchronous.', 'Expansion.', 'Expansion.Consing', 'Contingency.Purpose Contingency.Purpose', 'Contumination.Purpose.', 'Temporal.Asty', 'Expansion.', '           ', 'Temporal. Synchronous', 'Temporal.Asynchronous.', 'Expansion.Conjunction', 'Expansion. Conjunction', '           ', 'Temporal.Asynchronous.', 'Contingency.']  | target:  ['Expansion.GenExpansion', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Purpose', 'Contingency.Purpose', 'Temporal.Asynchronous', 'Expansion.GenExpansion', 'Contingency.Condition', 'Temporal.Synchronous', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession', 'Temporal.Asynchronous', 'Contingency.Cause']
preds:  ['Contingency.Cause.', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Comparison.Contrast', 'Expansion. GenExpansion', 'Temporal.Asynchronous.', 'Temporal.Asynchronous', 'Expansion. Gene Experiment. Expansion. Expansion. Expansion. Expansion', 'Expansion.Disjunction', 'is a variation of a variety of fruits and vegetables, and is a variation of a variety of fruits', 'Contingency.', 'Contingency.Purpose.com', 'Temporal.Asynchronous']  | target:  ['Contingency.Cause', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Comparison.Contrast', 'Expansion.GenExpansion', 'Temporal.Asynchronous', 'Temporal.Asynchronous', 'Expansion.GenExpansion', 'Expansion.Disjunction', 'Comparison.Concession', 'Contingency.Condition', 'Contingency.Purpose', 'Temporal.Asynchronous']
preds:  ['Expansion. Conjunction.', 'Temporal.Asynchronous', 'Continency.Cause', 'In comparison, the same is the same as the same as the same as the same as the same as the same as', 'Contingency.Content.Condition', 'Expansion. Expansion.', 'Expansion.', 'Expansion.GenExpansion', 'Contingency.Cause', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Comparison. Contralation', 'Expansion.Conjunction', 'Contingency.Purpose', 'Expansion. Expansion. Generation. Generation. Expansion. Generation.', 'Temporal. Asynchronous.']  | target:  ['Expansion.Conjunction', 'Temporal.Asynchronous', 'Contingency.Cause', 'Comparison.Contrast', 'Contingency.Condition', 'Expansion.GenExpansion', 'Expansion.Conjunction', 'Expansion.GenExpansion', 'Contingency.Cause', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Comparison.Contrast', 'Expansion.Conjunction', 'Contingency.Purpose', 'Expansion.GenExpansion', 'Temporal.Asynchronous']
preds:  ['Contingency. Purpose', 'Contingency.Confirmation', 'Temporal.Atach', 'Comparison.', 'Comparison.', 'Temporal.Asynchronous', 'Contingency.Cause', 'Comparison.Concession.com', '.Asynchronous.', 'the stalemate of the stalemate with the stalemate with the stalemate', 'Use a syringe for syringes and syringes.', 'Expansion.', 'Expansion.Conjunction', 'Expansion. Conjunction', 'Expansion.', 'Expanction.Conjuration.Conjuration.Conjuration.Conjuration.Conjuration.']  | target:  ['Contingency.Purpose', 'Contingency.Condition', 'Temporal.Asynchronous', 'Comparison.Concession', 'Comparison.Concession', 'Temporal.Asynchronous', 'Contingency.Cause', 'Comparison.Concession', 'Temporal.Asynchronous', 'Comparison.Concession', 'Contingency.Purpose', 'Expansion.GenExpansion', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.GenExpansion', 'Expansion.Conjunction']
preds:  ['Conquest of the United States of America and the United States of America and the United States of America and the United States', 'Expansion. Conjunction', 'Expansion.Conjunction.Conjunction', 'Comparison. Contratance', 'Comparison. Contain. Contain. Contain. Contain. Cont', '           ', 'Expansion.GenExpansion.', 'Contingency.Cause', 'Expansion.Convention', 'Expansion.', 'Comparison.Concession', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Conjunction', 'Extension.Conjunction', 'Comparison.']  | target:  ['Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Contrast', 'Comparison.Contrast', 'Comparison.Concession', 'Expansion.GenExpansion', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.GenExpansion', 'Comparison.Concession', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Contrast']
preds:  ['Expansion.GenExpansion', 'Expansion.GenExpansion', 'Contingency. Casey. Casey. Casey. Casey. Casey. Casey. Casey', 'Expansion.', 'Temporal.Assignor.Assignment.Assignment.Assignment.', 'Expansion. Concert. Concert. Concert. Concert. Concert. Concert. Concert. Concert. Concert. Concert.', '           ', 'Temporal.Synchronous.', 'Expansion.Conjunction', 'Comparison.', 'Contingency.', 'Contingency.', 'Concession.Conclusion.Concession.Concession.Concession.Concession.Concession.Concession.', 'Contingency.', 'Expansion. Expansion.GenExpansion.', 'Expansion.Conjunction']  | target:  ['Expansion.GenExpansion', 'Expansion.GenExpansion', 'Contingency.Cause', 'Expansion.GenExpansion', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Comparison.Concession', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Comparison.Contrast', 'Contingency.Cause', 'Contingency.Condition', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.GenExpansion', 'Expansion.Conjunction']
